nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,A_verb,A_direction,A_enemy_idx,A_selected,env_reward,agent_r_hat,td_error
0.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0,29.073150634765625,0,0,5,5,0,1,1,3,0.0,0.24195358276367074,-0.24195358276367074
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.122421264648438,0,0,5,5,0,1,1,4,0.0,0.2430769729614255,-0.2430769729614255
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.17105484008789,0,0,5,5,0,1,1,4,0.0,0.24449800491333207,-0.24449800491333207
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.2187442779541,0,0,5,5,0,1,1,4,0.0,0.24608520507812415,-0.24608520507812415
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.26531219482422,0,0,5,5,0,1,1,4,0.0,0.24770839691162294,-0.24770839691162294
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.310710906982422,0,0,5,5,0,1,1,4,0.0,0.24940864562988452,-0.24940864562988452
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.35485076904297,0,0,5,5,0,1,1,4,0.0,0.2516212463378906,-0.2516212463378906
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.397201538085938,0,0,5,5,0,1,1,4,0.0,0.2557457733154287,-0.2557457733154287
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.435813903808594,0,0,5,5,0,1,1,4,0.0,0.2650653266906744,-0.2650653266906744
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.465402603149414,0,0,5,5,0,1,1,4,0.0,0.2853353881835936,-0.2853353881835936
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.474815368652344,0,0,5,5,0,1,1,4,0.0,0.3245338058471674,-0.3245338058471674
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.44472885131836,0,0,5,5,0,1,1,4,0.0,0.38991847991943374,-0.38991847991943374
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.34829330444336,0,0,5,5,0,1,1,4,0.0,0.4826182365417466,-0.4826182365417466
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,29.15724754333496,0,0,5,5,0,1,1,4,0.0,0.5919951629638689,-0.5919951629638689
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,28.853790283203125,0,0,5,5,0,1,1,4,0.0,0.6947096633911123,-0.6947096633911123
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,28.44351577758789,0,0,5,5,0,1,1,4,0.0,0.7638663291931138,-0.7638663291931138
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,27.95924186706543,0,0,5,5,0,1,1,4,0.0,0.7842282867431649,-0.7842282867431649
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,27.449508666992188,0,0,5,5,0,1,1,4,0.0,0.7595835304260241,-0.7595835304260241
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,26.95952033996582,0,0,5,5,0,1,1,4,0.0,0.7058641815185567,-0.7058641815185567
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,26.518844604492188,0,0,5,5,0,1,1,4,0.0,0.6401659011840835,-0.6401659011840835
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,26.140079498291016,0,0,5,5,0,1,1,4,0.0,0.5748204803466805,-0.5748204803466805
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,25.82349395751953,0,0,5,5,0,1,1,4,0.0,0.5167889022827161,-0.5167889022827161
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,25.562328338623047,0,0,5,5,0,1,1,4,0.0,0.46897571563720675,-0.46897571563720675
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,25.346820831298828,0,0,5,5,0,1,1,4,0.0,0.43177236557006893,-0.43177236557006893
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,25.166715621948242,0,0,5,5,0,1,1,4,0.0,0.4041472625732432,-0.4041472625732432
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,25.0126953125,0,0,5,5,0,1,1,4,0.0,0.3845343780517574,-0.3845343780517574
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,24.876930236816406,0,0,5,5,0,1,5,4,0.0,0.37126171112060646,-0.37126171112060646
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,24.75320053100586,0,0,5,5,0,1,5,4,0.0,0.36279987335205277,-0.36279987335205277
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,24.636768341064453,0,0,5,5,0,1,5,4,0.0,0.35790054321289233,-0.35790054321289233
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,24.52410888671875,0,0,5,5,0,1,5,4,0.0,0.3555654525756822,-0.3555654525756822
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,24.412670135498047,0,0,5,5,0,1,5,4,0.0,0.3550213241577147,-0.3550213241577147
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,24.300655364990234,0,0,5,5,0,1,5,4,0.0,0.35573091506957866,-0.35573091506957866
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,24.186792373657227,0,0,5,5,0,1,5,4,0.0,0.357284965515138,-0.357284965515138
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,24.070209503173828,0,0,5,5,0,1,5,4,0.0,0.3593877410888666,-0.3593877410888666
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,23.95032501220703,0,0,5,5,0,1,5,4,0.0,0.36187480926513516,-0.36187480926513516
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,23.826717376708984,0,0,5,5,0,1,5,4,0.0,0.36458333969116197,-0.36458333969116197
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,23.699125289916992,0,0,5,5,0,1,5,4,0.0,0.36744651794433736,-0.36744651794433736
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,23.567352294921875,0,0,5,5,0,1,5,4,0.0,0.37040384292602724,-0.37040384292602724
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,23.43126106262207,0,0,5,5,0,1,5,4,0.0,0.3734426116943368,-0.3734426116943368
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,23.290725708007812,0,0,5,5,0,1,5,4,0.0,0.3765219116210936,-0.3765219116210936
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,23.145660400390625,0,0,5,5,0,1,5,4,0.0,0.3796597671508799,-0.3796597671508799
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,22.995960235595703,0,0,5,5,0,1,5,4,0.0,0.3828513526916488,-0.3828513526916488
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,22.841524124145508,0,0,5,5,0,1,1,4,0.0,0.38610321044921747,-0.38610321044921747
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,22.68224334716797,0,0,5,5,0,1,1,4,0.0,0.38941802978515483,-0.38941802978515483
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,22.51800537109375,0,0,5,5,0,1,1,4,0.0,0.3928173446655272,-0.3928173446655272
0.0,0.0,0.0,225.0,225.0,21.282054901123047,23.289669036865234,0.0,22.348674774169922,0,0,5,5,0,1,1,4,0.0,0.39630546569824077,-0.39630546569824077
