nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,u0,u1,u2,u3,u4,A_verb,A_direction,A_enemy_idx,A_selected
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.307661056518555,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.300532341003418,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.293400764465332,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.286273002624512,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.279139518737793,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.272007942199707,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.264875411987305,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.257742881774902,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.250609397888184,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.2434720993042,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.236336708068848,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.229199409484863,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.222064018249512,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.214921951293945,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.207783699035645,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.200645446777344,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.193506240844727,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.186366081237793,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.179222106933594,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.17208480834961,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.164939880371094,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.157795906066895,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.150655746459961,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.143508911132812,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.136367797851562,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.12922191619873,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.122075080871582,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.1149263381958,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.107784271240234,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.100634574890137,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.093486785888672,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.086339950561523,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.079191207885742,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.072042465209961,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.064894676208496,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.057744979858398,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.050591468811035,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.043442726135254,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.03628921508789,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.029139518737793,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.021989822387695,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.014836311340332,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.007684707641602,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.000530242919922,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.993380069732666,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.986225128173828,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.979071140289307,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.97191858291626,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.964763641357422,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.957610607147217,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.950456619262695,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.94330358505249,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.936145305633545,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.928991794586182,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.921834468841553,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.9146809577941895,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.907525539398193,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.900369167327881,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.893213272094727,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.8860554695129395,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.878902912139893,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.871745586395264,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.864588737487793,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.857433795928955,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.850278377532959,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.84312105178833,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.835964679718018,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.8288068771362305,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.821650505065918,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.81449556350708,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.807336330413818,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.800181865692139,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.793025970458984,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.78587007522583,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.778713226318359,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.771554946899414,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.764401435852051,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.7572407722473145,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.750088214874268,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.742930889129639,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.735776424407959,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.728621006011963,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.721465587615967,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.714311599731445,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.707152366638184,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.700001239776611,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.692842960357666,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.685688018798828,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.678534030914307,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.671380996704102,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.66422700881958,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.657073497772217,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.649919033050537,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.642764091491699,0,0,3,3,0,0,0,-1,-1,0,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.635613441467285,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.6284589767456055,0,0,3,3,0,0,0,-1,-1,2,8,0,1
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.621306419372559,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.614154815673828,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.607003688812256,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.599851608276367,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.592697620391846,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.585549831390381,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.578396320343018,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.571249961853027,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.564098834991455,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.55695104598999,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.549802780151367,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.542656421661377,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.535510540008545,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.5283660888671875,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.521229267120361,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.514091968536377,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.50696325302124,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.499845027923584,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.492740631103516,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.485661029815674,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.478610515594482,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.471618175506592,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.464696884155273,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.457901954650879,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.451281547546387,0,0,3,3,0,0,0,-1,-1,2,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.44494104385376,0,0,3,3,0,0,0,-1,-1,0,8,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.439018726348877,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.433737277984619,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.429428577423096,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.426595211029053,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.42602014541626,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.428851127624512,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.436857223510742,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.4526753425598145,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.480246543884277,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.525399684906006,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.596689224243164,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.706605911254883,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,7.873534679412842,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.125402450561523,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,8.504693984985352,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,9.059823989868164,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,9.770161628723145,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,10.458691596984863,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,10.979463577270508,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,11.363401412963867,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,11.650710105895996,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,11.848345756530762,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,11.970277786254883,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,12.039080619812012,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,12.074994087219238,0,0,3,3,0,0,0,-1,-1,0,5,0,2
0.0,0.0,0.0,135.0,207.0,26.373291015625,29.292593002319336,0.0,12.091830253601074,0,0,3,3,0,0,0,-1,-1,0,5,0,2
