nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate
0.0,-1.1500000059604645,-10.0,0.0,159.0,0.0,0.0,0.0,2.6738438606262207
-0.2306339293718338,0.39924678206443787,0.0,225.0,225.0,25.15506362915039,11.234028816223145,0.16861285269260406,2.241997718811035
0.0,0.0,0.0,225.0,225.0,25.15506362915039,11.234028816223145,0.0,2.450153350830078
-0.2409290373325348,0.3990970551967621,0.0,225.0,225.0,25.395992279052734,10.834932327270508,0.1581680178642273,2.317671775817871
0.0,0.0,0.0,225.0,225.0,25.395992279052734,10.834932327270508,0.0,2.1015820503234863
-0.25052374601364136,0.3988979458808899,0.0,225.0,225.0,25.64651870727539,10.436033248901367,0.14837419986724854,2.0048112869262695
0.0,0.0,0.0,225.0,225.0,25.64651870727539,10.436033248901367,0.0,2.0194406509399414
-0.2594566345214844,0.39862555265426636,0.0,225.0,225.0,25.90597152709961,10.037408828735352,0.13916891813278198,2.1663804054260254
-0.13607902824878693,0.20000000298023224,0.0,225.0,225.0,26.04205322265625,9.837408065795898,0.06392097473144531,2.0545620918273926
-0.13168755173683167,0.19823798537254333,0.0,225.0,225.0,26.17374038696289,9.639169692993164,0.06655043363571167,2.175410270690918
-0.27549323439598083,0.397661030292511,0.0,225.0,225.0,26.449234008789062,9.241509437561035,0.12216779589653015,2.211653232574463
0.0,0.0,0.0,225.0,225.0,26.449234008789062,9.241509437561035,0.0,2.2699246406555176
-0.13960838317871094,0.0955195426940918,0.0,213.0,219.0,26.588842391967773,8.845990180969238,-0.04408884048461914,2.2651023864746094
0.0,0.3972817361354828,0.0,213.0,219.0,26.588842391967773,8.448707580566406,0.3972817361354828,2.0081868171691895
-0.14314575493335724,-0.20854777097702026,0.0,195.0,213.0,26.73198890686035,8.057255744934082,-0.3516935259103775,2.085354804992676
0.0,-0.10241615772247314,0.0,183.0,207.0,26.73198890686035,7.859671592712402,-0.10241615772247314,2.0379161834716797
0.1746211051940918,-1.7905694246292114,0.0,168.0,207.0,27.303817749023438,19.693496704101562,-1.6159483194351196,2.398641586303711
0.0,-0.30000001192092896,0.0,156.0,201.0,27.303817749023438,19.693496704101562,-0.30000001192092896,4.614850997924805
0.0,-0.9000000357627869,0.0,138.0,201.0,27.303817749023438,19.693496704101562,-0.9000000357627869,4.559621810913086
0.0,-1.1500000059604645,0.0,135.0,201.0,28.015344619750977,31.4948673248291,-1.1500000059604645,5.490535259246826
0.0,-0.19919490814208984,0.0,135.0,201.0,28.015344619750977,31.68646812438965,-0.19919490814208984,7.317302227020264
0.0,-0.3984670639038086,0.0,135.0,201.0,28.015344619750977,32.069862365722656,-0.3984670639038086,7.281064033508301
0.0,-0.19927406311035156,0.0,135.0,201.0,28.015344619750977,32.26165771484375,-0.19927406311035156,7.691551685333252
0.0,-0.19929790496826172,0.0,135.0,201.0,28.015344619750977,32.45351028442383,-0.19929790496826172,7.655051231384277
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.882573127746582
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.878003120422363
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.8731279373168945
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.867969989776611
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.8625617027282715
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.8569254875183105
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.851088047027588
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.845072269439697
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.8388991355896
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.832590579986572
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.826163291931152
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.819631576538086
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.81300687789917
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.806308269500732
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.79954195022583
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.792717933654785
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.785844326019287
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.778928279876709
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.771976947784424
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.76499080657959
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.757978439331055
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.750943660736084
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.743888854980469
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.736818313598633
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.729732513427734
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.722632884979248
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.715524673461914
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.708408355712891
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.70128059387207
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.694149017333984
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.687009811401367
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.679868698120117
0.0,0.0,0.0,135.0,201.0,28.015344619750977,32.45351028442383,0.0,7.6727213859558105
