nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate
-0.8207340240478516,0.4235820770263672,-15.0,45.0,171.0,40.899173736572266,55.02489471435547,0.0,4.522857189178467
-0.028554534539580345,0.3983736038208008,0.0,225.0,225.0,21.057098388671875,12.224076271057129,0.36981906928122044,4.3639726638793945
-0.022576522082090378,0.1996971070766449,0.0,225.0,225.0,21.079675674438477,12.024378776550293,0.17712058499455452,4.290743827819824
-0.024799728766083717,0.19836711883544922,0.0,225.0,225.0,21.104475021362305,11.826011657714844,0.1735673900693655,4.084738731384277
-0.06588096916675568,0.3976573944091797,0.0,225.0,225.0,21.17035675048828,11.428354263305664,0.331776425242424,4.033878803253174
0.0,0.0,0.0,225.0,225.0,21.17035675048828,11.428354263305664,0.0,3.6828246116638184
-0.08395957946777344,0.39710885286331177,0.0,225.0,225.0,21.254314422607422,11.031245231628418,0.31314927339553833,3.682274341583252
0.0,0.0,0.0,225.0,225.0,21.254314422607422,11.031245231628418,0.0,3.365950584411621
-0.29345664381980896,0.42043638229370117,0.0,225.0,225.0,21.547771453857422,10.610809326171875,0.1269797384738922,3.299065113067627
-0.056656647473573685,0.19924421608448029,0.0,225.0,225.0,21.604429244995117,10.411565780639648,0.1425875686109066,3.285426616668701
-0.05912284925580025,0.1996629685163498,0.0,225.0,225.0,21.66355323791504,10.211902618408203,0.14054011926054955,3.2241435050964355
-0.13177338242530823,0.3985051214694977,0.0,225.0,225.0,21.795326232910156,9.813396453857422,0.26673173904418945,3.1417317390441895
0.0,0.0,0.0,225.0,225.0,21.795326232910156,9.813396453857422,0.0,3.0122857093811035
-0.14708861708641052,0.3978322148323059,0.0,225.0,225.0,21.942415237426758,9.41556453704834,0.2507435977458954,3.0045151710510254
0.0,-0.30000001192092896,0.0,219.0,225.0,21.942415237426758,9.41556453704834,-0.30000001192092896,2.8813509941101074
-0.16169051826000214,0.3965761661529541,0.0,219.0,225.0,22.10410499572754,9.018988609313965,0.23488564789295197,3.060405731201172
