reward,value_estimate,a_move,a_attack,a_noop,a_alive,u0,u1,u2,u3,u4,A_verb,A_direction,A_enemy_idx,A_selected,nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist
0.0,6.205304145812988,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,6.1853413581848145,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,6.165334701538086,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,6.145283222198486,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,6.125188827514648,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,6.105047225952148,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,6.084853172302246,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,6.064626216888428,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,6.044337749481201,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,6.024007320404053,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,6.003626823425293,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.9831976890563965,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.962717056274414,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.9421772956848145,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.921599864959717,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.900952339172363,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.880260944366455,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.859513282775879,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.83870792388916,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.817844867706299,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.796926498413086,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.775946140289307,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.7549004554748535,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.733804225921631,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.712634563446045,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.691404819488525,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.670112609863281,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.6487531661987305,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.627327919006348,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.605832099914551,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.5842671394348145,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.562623977661133,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.540916442871094,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.519132614135742,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.497276306152344,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.475339889526367,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.4533281326293945,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.431236267089844,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.409054756164551,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.386808395385742,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.364460468292236,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.342034816741943,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.319521903991699,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.2969183921813965,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.27422571182251,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.251438617706299,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.228556156158447,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.205572605133057,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.182503700256348,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.15932035446167,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.136041641235352,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.112659454345703,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.089170932769775,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.065573692321777,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.041858196258545,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,5.018044471740723,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.9941020011901855,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.970048904418945,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.945878028869629,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.921584606170654,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.897167205810547,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.872622966766357,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.847947597503662,0,0,3,3,0,0,0,-1,-1,2,5,0,1,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.823134422302246,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.798202037811279,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.773118495941162,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.74790096282959,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.722541332244873,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.697037696838379,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.671383857727051,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.645571231842041,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.6196208000183105,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.593499183654785,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.567223072052002,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.540783882141113,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.514178276062012,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.487402439117432,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.460452079772949,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.43332576751709,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.406013488769531,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.378531455993652,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.350846767425537,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.3229804039001465,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.294918060302734,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.26665735244751,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.23819637298584,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.2095255851745605,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.180647373199463,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.151546478271484,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.122236728668213,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.0927042961120605,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.062943458557129,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.032951354980469,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,4.002727508544922,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.9722609519958496,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.941544532775879,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.9105935096740723,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.879373550415039,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.8479042053222656,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.8161721229553223,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.7841715812683105,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.7518997192382812,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.7193493843078613,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.6865172386169434,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.653390884399414,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.6199870109558105,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.5862722396850586,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.55226469039917,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.5179500579833984,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.483330726623535,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.4484000205993652,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.413149356842041,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.0,3.377605438232422,0,0,3,3,0,0,0,-1,-1,2,5,0,0,0.0,0.0,0.0,135.0,213.0,37.02942657470703,33.05282211303711
0.4706398695707321,3.3417415618896484,0,0,3,3,0,0,0,-1,-1,2,5,1,0,0.1373627930879593,0.3332770764827728,0.0,135.0,213.0,36.9470100402832,32.85285568237305
0.0,-2.006377696990967,0,0,3,3,0,0,0,-1,-1,2,5,1,0,0.0,0.0,0.0,135.0,213.0,36.9470100402832,32.85285568237305
0.4583031237125397,-2.875415802001953,0,0,3,3,0,0,0,-1,-1,2,5,1,0,0.12503814697265625,0.3332649767398834,0.0,135.0,213.0,36.871986389160156,32.65290069580078
0.0,-3.0757060050964355,0,0,3,3,0,0,0,-1,-1,2,5,1,0,0.0,0.0,0.0,135.0,213.0,36.871986389160156,32.65290069580078
0.4453357085585594,-2.497838020324707,0,0,3,3,0,0,0,-1,-1,2,5,1,0,0.11208661645650864,0.3332490921020508,0.0,135.0,213.0,36.80473327636719,32.45294952392578
0.0,-4.089488506317139,0,0,3,3,0,0,0,-1,-1,2,5,1,0,0.0,0.0,0.0,135.0,213.0,36.80473327636719,32.45294952392578
0.4317641332745552,-5.270925998687744,0,0,3,3,0,0,0,-1,-1,2,5,1,0,0.09853807836771011,0.3332260549068451,0.0,135.0,213.0,36.74561309814453,32.253013610839844
0.4176252782344818,-6.884207725524902,0,0,3,3,0,0,0,-1,-1,2,5,1,0,0.08443260192871094,0.3331926763057709,0.0,135.0,213.0,36.69495391845703,32.05309295654297
0.4933713376522064,-9.09302043914795,0,0,3,3,0,0,0,-1,-1,2,5,1,0,0.1600780487060547,0.33329328894615173,0.0,135.0,213.0,36.59890365600586,31.853118896484375
0.056846439838409424,-7.6593918800354,0,0,3,3,0,0,0,-1,-1,2,5,1,0,-0.2578824460506439,0.31472888588905334,0.0,135.0,213.0,36.75363540649414,31.664281845092773
0.9694169461727142,-7.245461940765381,0,0,3,3,0,0,0,-1,-1,0,5,0,1,0.30343756079673767,0.6659793853759766,0.0,135.0,213.0,36.571571350097656,31.264698028564453
0.3812924921512604,-7.336697101593018,0,1,2,3,0,0,2,-1,-1,2,5,1,1,0.05235862731933594,0.32893386483192444,0.0,135.0,213.0,36.54015350341797,31.067333221435547
0.6467731893062592,-6.4109721183776855,0,1,2,3,0,0,2,-1,-1,2,5,1,1,0.28091493248939514,0.365858256816864,0.0,129.0,213.0,36.371604919433594,30.667821884155273
0.8286151736974716,-11.525565147399902,0,0,3,3,0,0,0,-1,-1,0,8,0,1,0.1697489470243454,0.6588662266731262,0.0,129.0,213.0,36.26975631713867,30.27250099182129
0.05621016025543213,-11.668642044067383,0,0,3,3,0,0,0,-1,-1,0,8,0,1,0.12503814697265625,-0.06882798671722412,0.0,111.0,207.0,36.19473648071289,29.881526947021484
0.7952510863542557,-11.893746376037598,0,0,3,3,0,0,0,-1,-1,2,8,0,2,0.2321961671113968,0.5630549192428589,0.0,99.0,201.0,36.055416107177734,29.291467666625977
-0.30000001192092896,-11.893768310546875,0,0,3,3,0,0,0,-1,-1,2,8,0,2,0.0,-0.30000001192092896,0.0,93.0,201.0,36.055416107177734,29.291467666625977
-3.667416572570801,-11.893756866455078,0,0,3,3,0,0,0,-1,-1,2,8,0,2,-0.35022830963134766,-3.317188262939453,0.0,90.0,201.0,42.777732849121094,41.09103775024414
0.0,-1.9518824815750122,0,1,1,2,2,0,-1,-1,-1,2,8,1,1,0.0,0.0,0.0,90.0,201.0,42.777732849121094,41.09103775024414
0.7542934417724609,-1.9446440935134888,0,1,1,2,2,0,-1,-1,-1,2,8,1,1,-0.21870708465576172,0.9730005264282227,0.0,90.0,201.0,42.865211486816406,40.70183563232422
-0.1986086368560791,-2.6811022758483887,0,1,1,2,2,0,-1,-1,-1,2,8,1,1,0.0,-0.1986086368560791,0.0,90.0,201.0,42.865211486816406,40.889686584472656
1.2135045528411865,-3.080803394317627,0,1,1,2,2,0,-1,-1,-1,2,8,1,1,0.22141456604003906,0.9920899868011475,0.0,90.0,201.0,42.776649475097656,40.49284744262695
0.5956082344055176,-3.4793901443481445,0,2,0,2,2,2,-1,-1,-1,2,8,1,2,0.1001739501953125,0.4954342842102051,0.0,90.0,201.0,42.73657989501953,40.294677734375
0.5719387531280518,-3.491654396057129,0,2,0,2,2,2,-1,-1,-1,2,8,1,2,0.0785379409790039,0.49340081214904785,0.0,90.0,201.0,42.705162048339844,40.097312927246094
0.818023145198822,-3.7176566123962402,0,2,0,2,2,2,-1,-1,-1,2,8,1,2,0.134979248046875,0.683043897151947,0.0,84.0,201.0,42.65117263793945,39.70409393310547
0.19549572467803955,-4.242854595184326,0,2,0,2,2,2,-1,-1,-1,2,8,1,2,0.0,0.19549572467803955,0.0,78.0,195.0,42.65117263793945,39.517494201660156
-0.10502654314041138,-4.407264232635498,0,0,2,2,0,0,-1,-1,-1,2,8,4,0,0.0,-0.10502654314041138,0.0,66.0,189.0,42.65117263793945,39.33116912841797
0.0,-4.405130386352539,0,0,2,2,0,0,-1,-1,-1,2,8,4,0,0.0,0.0,0.0,54.0,177.0,42.65117263793945,39.33116912841797
