nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,A_verb,A_direction,A_enemy_idx,A_selected,env_reward,agent_r_hat,td_error
0.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0,24.848894119262695,0,4,1,5,2,1,4,4,0.0,0.7901727676391594,-0.7901727676391594
0.4243888854980469,0.46038818359375,0.0,225.0,225.0,33.46174240112305,25.64203453063965,0.8847770690917969,24.301738739013672,0,4,1,5,2,1,4,4,0.8847770690917969,0.3258031463623041,0.5589739227294928
0.2572624087333679,0.3435138761997223,0.0,225.0,225.0,33.2044792175293,25.29852294921875,0.6007762849330902,24.218116760253906,0,4,1,5,2,1,4,4,0.6007762849330902,0.6454128837585458,-0.044636598825455565
0.2608848512172699,0.3458313047885895,0.0,225.0,225.0,32.94359588623047,24.95269012451172,0.6067161560058594,23.81081199645996,0,4,1,5,2,1,4,4,0.6067161560058594,0.4616931152343753,0.1450230407714841
0.556557834148407,0.540457546710968,0.0,225.0,225.0,32.38703918457031,24.4122314453125,1.097015380859375,23.58496856689453,0,4,1,5,2,1,4,4,1.097015380859375,0.6968928337097182,0.4001225471496568
0.6986900568008423,0.7304088473320007,0.0,225.0,225.0,31.6883487701416,23.681825637817383,1.429098904132843,23.1192684173584,0,4,1,5,2,1,4,4,1.429098904132843,0.7068152046203622,0.7222836995124808
0.11895866692066193,0.1658496856689453,0.0,225.0,225.0,31.56939125061035,23.515974044799805,0.28480835258960724,22.63884162902832,0,4,1,5,2,1,4,4,0.28480835258960724,0.06218967437744283,0.2226186782121644
0.37766456604003906,0.518566906452179,0.0,225.0,225.0,31.191722869873047,22.997406005859375,0.896231472492218,22.804698944091797,0,4,1,5,2,1,4,4,0.896231472492218,0.564271373748781,0.331960098743437
0.27271804213523865,0.2695327699184418,0.0,225.0,225.0,30.91900634765625,22.727874755859375,0.5422508120536804,22.465078353881836,0,4,1,5,2,1,4,4,0.5422508120536804,0.5911517715454089,-0.04890095949172846
0.5328353643417358,0.6305473446846008,0.0,225.0,225.0,30.386173248291016,22.097328186035156,1.1633827090263367,22.09487533569336,0,4,1,5,2,1,4,4,1.1633827090263367,0.5540046119689954,0.6093780970573413
0.11329460144042969,0.16424521803855896,0.0,225.0,225.0,30.272876739501953,21.933082580566406,0.27753981947898865,21.758455276489258,0,4,1,5,2,1,4,4,0.27753981947898865,0.5099537467956559,-0.2324139273166672
0.3554859161376953,0.5076751708984375,0.0,225.0,225.0,29.917388916015625,21.425405502319336,0.8631610870361328,21.463132858276367,0,4,1,5,2,1,4,4,0.8631610870361328,0.7080300712585448,0.15513101577758803
0.3880447447299957,0.43546485900878906,0.0,225.0,225.0,29.529346466064453,20.989940643310547,0.8235096037387848,20.964750289916992,0,4,1,5,2,1,4,4,0.8235096037387848,0.1783568954467789,0.6451527082920059
0.7253421545028687,0.6715866327285767,0.0,225.0,225.0,28.804004669189453,20.318355560302734,1.3969287872314453,20.996356964111328,0,4,1,5,2,1,4,4,1.3969287872314453,0.9519499588012685,0.4449788284301768
0.2218250334262848,0.33281439542770386,0.0,225.0,225.0,28.58218002319336,19.98554039001465,0.5546394288539886,20.246875762939453,0,4,1,5,2,1,4,4,0.5546394288539886,0.5704161643981926,-0.015776735544204
0.2218070924282074,0.33317336440086365,0.0,225.0,225.0,28.36037254333496,19.652368545532227,0.554980456829071,19.875211715698242,0,4,1,5,2,1,4,4,0.554980456829071,0.8486756515502947,-0.29369519472122363
0.31586456298828125,0.48935621976852417,0.0,225.0,225.0,28.044506072998047,19.163013458251953,0.8052207827568054,19.21872329711914,0,4,1,5,2,1,4,4,0.8052207827568054,0.5741909599304194,0.23102982282638607
0.2798122465610504,0.2837020754814148,0.0,225.0,225.0,27.764694213867188,18.879308700561523,0.5635143220424652,18.832860946655273,0,4,1,5,2,1,4,4,0.5635143220424652,0.8815805053710939,-0.3180661833286287
0.5765548944473267,0.7624580264091492,0.0,225.0,225.0,27.188140869140625,18.116851806640625,1.3390129208564758,18.132606506347656,0,4,1,5,2,1,4,4,1.3390129208564758,1.1469465446472178,0.19206637620925804
0.0,0.0,0.0,225.0,225.0,27.188140869140625,18.116851806640625,0.0,17.1572322845459,0,4,1,5,2,1,4,4,0.0,0.4168705940246582,-0.4168705940246582
0.5608886480331421,0.7542703747749329,0.0,225.0,225.0,26.62725257873535,17.362581253051758,1.315159022808075,16.909456253051758,0,4,1,5,2,1,4,4,1.315159022808075,0.9521528244018551,0.36300619840621806
0.3526729643344879,0.24561062455177307,0.0,225.0,225.0,26.27457618713379,17.11697006225586,0.598283588886261,16.118488311767578,0,4,1,5,2,1,4,4,0.598283588886261,0.6001248264312746,-0.0018412375450154173
0.3675357699394226,0.627393901348114,0.0,225.0,225.0,25.907039642333984,16.48957633972168,0.9949296712875366,15.675114631652832,0,4,1,5,2,1,4,4,0.9949296712875366,1.106612081527711,-0.11168241024017433
0.26746827363967896,0.28192138671875,0.0,225.0,225.0,25.639575958251953,16.207653045654297,0.549389660358429,14.715659141540527,0,4,1,5,2,1,4,4,0.549389660358429,0.5325563812255858,0.01683327913284316
0.6205040216445923,0.719255268573761,0.0,225.0,225.0,25.01906967163086,15.48840045928955,1.3397592902183533,14.326366424560547,0,4,1,5,2,1,4,4,1.3397592902183533,1.0579611396789552,0.28179815053939805
0.17974548041820526,0.12432022392749786,0.0,225.0,225.0,24.839323043823242,15.364079475402832,0.3040657043457031,13.402429580688477,0,3,2,5,2,1,4,3,0.3040657043457031,0.5808525085449219,-0.27678680419921875
0.4295429289340973,0.5896478891372681,0.0,225.0,225.0,24.409780502319336,14.774431228637695,1.0191908180713654,12.951087951660156,0,3,2,5,2,1,4,3,1.0191908180713654,1.0238414192199716,-0.00465060114860627
0.44826316833496094,0.4122343063354492,0.0,225.0,225.0,23.961517333984375,14.362197875976562,0.8604974746704102,12.047723770141602,0,2,3,5,2,1,4,2,0.8604974746704102,0.44122059822082527,0.4192768764495849
0.3366512358188629,0.433170884847641,0.0,225.0,225.0,23.624866485595703,13.92902660369873,0.7698221206665039,11.723740577697754,0,2,3,5,2,1,4,2,0.7698221206665039,0.43778816223144545,0.33203395843505845
0.5237010717391968,0.5623487234115601,0.0,225.0,225.0,23.101165771484375,13.366678237915039,1.0860497951507568,11.399951934814453,0,2,3,5,2,1,4,2,1.0860497951507568,0.4168278694152825,0.6692219257354743
0.2604641020298004,0.2809509336948395,0.0,225.0,225.0,22.840702056884766,13.085726737976074,0.5414150357246399,11.094064712524414,0,2,3,5,2,1,4,2,0.5414150357246399,1.1463140106201166,-0.6048989748954767
0.39628106355667114,0.5876563787460327,0.0,225.0,225.0,22.444419860839844,12.49807071685791,0.9839374423027039,10.048233032226562,0,2,3,5,2,1,4,2,0.9839374423027039,1.5350946521759035,-0.5511572098731996
0.4441402554512024,0.40943774580955505,0.0,225.0,225.0,22.000280380249023,12.088632583618164,0.8535780012607574,8.599129676818848,0,0,5,5,0,1,2,3,0.8535780012607574,-0.9163127040863035,1.769890705347061
0.3186325132846832,0.43575620651245117,0.0,225.0,225.0,21.6816463470459,11.652875900268555,0.7543887197971344,9.611557960510254,0,0,5,5,0,6,4,2,0.7543887197971344,1.5713730239868173,-0.8169843041896829
0.25072401762008667,0.28240346908569336,0.0,225.0,225.0,21.430923461914062,11.37047290802002,0.53312748670578,8.12139892578125,0,3,2,5,2,1,4,3,0.53312748670578,1.4167485141754153,-0.8836210274696352
0.49624863266944885,0.5645825266838074,0.0,225.0,225.0,20.934675216674805,10.805891036987305,1.0608311593532562,6.772374153137207,0,0,5,5,0,1,2,3,1.0608311593532562,-2.212671566009522,3.2735027253627784
0.30706673860549927,0.4376753866672516,0.0,225.0,225.0,20.627609252929688,10.368215560913086,0.7447421252727509,9.075803756713867,0,2,3,5,2,1,4,2,0.7447421252727509,3.3557179450988768,-2.610975819826126
0.245524600148201,0.282179057598114,0.0,225.0,225.0,20.382083892822266,10.08603572845459,0.527703657746315,5.777864456176758,0,0,5,5,0,6,4,3,0.527703657746315,0.9683313560485844,-0.44062769830226944
0.5273178219795227,0.7069212198257446,0.0,225.0,225.0,19.854764938354492,9.379114151000977,1.2342390418052673,4.858114242553711,0,0,5,5,0,6,4,3,1.2342390418052673,-0.6851563167572019,1.9193953585624692
0.2390727996826172,-0.01827572584152226,0.0,219.0,225.0,19.615692138671875,9.097391128540039,0.22079707384109493,5.5992631912231445,0,0,5,5,0,6,4,3,0.22079707384109493,5.999807183742523,-5.779010109901428
0.5011501312255859,0.8367250561714172,0.0,219.0,225.0,19.114543914794922,8.260663986206055,1.3378751873970032,-0.4045898914337158,0,0,5,5,0,1,4,2,1.3378751873970032,2.8743855023384093,-1.536510314941406
0.3962440490722656,-0.3407667040824891,0.0,207.0,225.0,18.718297958374023,8.001431465148926,0.05547734498977652,-3.312096357345581,0,0,5,5,0,1,4,2,0.05547734498977652,5.518707494735718,-5.463230149745941
0.04107809066772461,-1.704589593410492,0.0,180.0,219.0,28.24030113220215,17.318099975585938,-1.6635115027427674,-8.920003890991211,0,0,5,5,0,1,4,3,-1.6635115027427674,2.0242217063903816,-3.6877332091331496
0.0,0.30000000000000004,0.0,174.0,207.0,28.24030113220215,17.318099975585938,0.30000000000000004,-11.054773330688477,0,2,2,4,2,1,2,2,0.30000000000000004,-1.8135547637939453,2.113554763793946
