reward,value_estimate,nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist
0.5785379409790039,-10.61847972869873,0.0785379409790039,0.5,0.0,90.0,207.0,45.469913482666016,29.678857803344727
0.7751226425170898,-10.785017013549805,0.27512264251708984,0.5,0.0,90.0,207.0,45.35986328125,29.478857040405273
1.3179130554199219,-11.058553695678711,0.3179130554199219,1.0,0.0,90.0,207.0,45.23270034790039,29.078857421875
0.0,-11.373116493225098,0.0,0.0,0.0,90.0,207.0,45.23270034790039,29.078857421875
0.6809715032577515,-11.381182670593262,0.2809715270996094,0.3999999761581421,0.0,78.0,207.0,45.12030792236328,28.678857803344727
-0.30000001192092896,-11.8908109664917,0.0,-0.30000001192092896,0.0,72.0,207.0,45.12030792236328,28.678857803344727
0.6429475545883179,-11.786630630493164,0.24294757843017578,0.3999999761581421,0.0,60.0,207.0,45.023128509521484,28.278858184814453
-15.046748161315918,-11.289469718933105,-2.5967483520507812,-12.449999809265137,0.0,45.0,201.0,52.524391174316406,36.23847579956055
1.4306564331054688,-5.335968494415283,0.43065643310546875,1.0,0.0,45.0,201.0,52.438255310058594,36.038475036621094
0.0,-5.412086486816406,0.0,0.0,0.0,45.0,201.0,52.438255310058594,36.038475036621094
1.3963642120361328,-5.386612415313721,0.3963642120361328,1.0,0.0,45.0,201.0,52.358985900878906,35.838478088378906
1.3603286743164062,-5.457270622253418,0.36032867431640625,1.0,0.0,45.0,201.0,52.28691864013672,35.63847732543945
0.0,-5.526505947113037,0.0,0.0,0.0,45.0,201.0,52.28691864013672,35.63847732543945
1.3226070404052734,-5.500263214111328,0.32260704040527344,1.0,0.0,45.0,201.0,52.2224006652832,35.4384765625
0.0,-5.570497035980225,0.0,0.0,0.0,45.0,201.0,52.2224006652832,35.4384765625
1.2832832336425781,-5.544549465179443,0.2832832336425781,1.0,0.0,45.0,201.0,52.165748596191406,35.23847579956055
0.0,-5.618832111358643,0.0,0.0,0.0,45.0,201.0,52.165748596191406,35.23847579956055
1.2424812316894531,-5.593366622924805,0.24248123168945312,1.0,0.0,45.0,201.0,52.11724853515625,35.038475036621094
1.200347900390625,-5.67442512512207,0.200347900390625,1.0,0.0,45.0,201.0,52.077178955078125,34.838478088378906
0.0,-5.764821529388428,0.0,0.0,0.0,45.0,201.0,52.077178955078125,34.838478088378906
1.1570758819580078,-5.73978328704834,0.1570758819580078,1.0,0.0,45.0,201.0,52.0457649230957,34.63847732543945
0.0,-5.84121561050415,0.0,0.0,0.0,45.0,201.0,52.0457649230957,34.63847732543945
1.1128826141357422,-5.816854953765869,0.11288261413574219,1.0,0.0,45.0,201.0,52.02318572998047,34.4384765625
0.0,-5.930913925170898,0.0,0.0,0.0,45.0,201.0,52.02318572998047,34.4384765625
0.4680064916610718,-5.907105445861816,0.06800651550292969,0.3999999761581421,0.0,33.0,201.0,52.00958251953125,34.23847579956055
-0.30000001192092896,-6.37642240524292,0.0,-0.30000001192092896,0.0,27.0,201.0,52.00958251953125,34.23847579956055
0.6227153539657593,-6.521640300750732,0.022714614868164062,0.6000007390975952,0.0,15.0,201.0,52.005043029785156,33.89507293701172
-11.449999988079071,-7.6977362632751465,0.0,-1.449999988079071,-10.0,0.0,195.0,0.0,0.0
