nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,A_verb,A_direction,A_enemy_idx,A_selected,env_reward,agent_r_hat,td_error
0.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0,25.443248748779297,0,0,5,5,2,7,0,5,0.0,0.2980931854248041,-0.2980931854248041
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.399147033691406,0,0,5,5,2,7,0,5,0.0,0.2920458793640144,-0.2920458793640144
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.360708236694336,0,0,5,5,2,7,0,5,0.0,0.2878433990478513,-0.2878433990478513
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.326126098632812,0,0,5,5,2,7,0,5,0.0,0.28498428344726534,-0.28498428344726534
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.294082641601562,0,0,5,5,2,7,0,5,0.0,0.2830814743042005,-0.2830814743042005
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.26363754272461,0,0,5,5,2,7,0,5,0.0,0.28185932159424,-0.28185932159424
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.234119415283203,0,0,5,5,2,7,0,5,0.0,0.28115627288818246,-0.28115627288818246
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.205013275146484,0,0,5,5,2,7,0,5,0.0,0.2808123397827167,-0.2808123397827167
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.175960540771484,0,0,5,5,2,7,0,5,0.0,0.28072196960449247,-0.28072196960449247
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.146705627441406,0,0,5,5,2,7,0,5,0.0,0.28084861755371193,-0.28084861755371193
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.117027282714844,0,0,5,5,2,7,0,5,0.0,0.2811032104492206,-0.2811032104492206
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.0867919921875,0,0,5,5,2,7,0,5,0.0,0.2814768600463857,-0.2814768600463857
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.05587387084961,0,0,5,5,2,7,0,5,0.0,0.2819229888916013,-0.2819229888916013
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,25.024192810058594,0,0,5,5,2,7,0,5,0.0,0.2824445724487319,-0.2824445724487319
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.99166488647461,0,0,5,5,2,7,0,5,0.0,0.28301244735717646,-0.28301244735717646
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.958234786987305,0,0,5,5,2,7,0,5,0.0,0.28362228393554645,-0.28362228393554645
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.923851013183594,0,0,5,5,2,7,0,5,0.0,0.2842735671997083,-0.2842735671997083
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.88846206665039,0,0,5,5,2,7,0,5,0.0,0.28495067596435675,-0.28495067596435675
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.852031707763672,0,0,5,5,2,7,0,5,0.0,0.2856626892089835,-0.2856626892089835
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.81451416015625,0,0,5,5,2,7,0,5,0.0,0.286397819519042,-0.286397819519042
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.775875091552734,0,0,5,5,2,7,0,5,0.0,0.28716138839721594,-0.28716138839721594
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.736074447631836,0,0,5,5,2,7,0,5,0.0,0.28794544219970675,-0.28794544219970675
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.695079803466797,0,0,5,5,2,7,0,5,0.0,0.28876098632812486,-0.28876098632812486
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.652847290039062,0,0,5,5,2,7,0,5,0.0,0.28958681106567496,-0.28958681106567496
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.60935401916504,0,0,5,5,2,7,0,5,0.0,0.2904472351074219,-0.2904472351074219
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.564552307128906,0,0,5,5,2,7,0,5,0.0,0.291339893341064,-0.291339893341064
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.518396377563477,0,0,5,5,2,7,0,5,0.0,0.29223600387573256,-0.29223600387573256
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.470869064331055,0,0,5,5,2,7,0,5,0.0,0.29317127227783146,-0.29317127227783146
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.421916961669922,0,0,5,5,2,7,0,5,0.0,0.2941300582885731,-0.2941300582885731
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.371501922607422,0,0,5,5,2,7,0,5,0.0,0.29511009216308537,-0.29511009216308537
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.31958770751953,0,0,5,5,2,7,0,5,0.0,0.2961204528808601,-0.2961204528808601
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.266128540039062,0,0,5,5,2,7,0,5,0.0,0.2971550178527842,-0.2971550178527842
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.211084365844727,0,0,5,5,2,7,0,5,0.0,0.2982133865356431,-0.2982133865356431
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.154415130615234,0,0,5,5,2,7,0,5,0.0,0.29929704666137624,-0.29929704666137624
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.096078872680664,0,0,5,5,2,7,0,5,0.0,0.30040746688842646,-0.30040746688842646
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,24.03603172302246,0,0,5,5,2,7,0,5,0.0,0.3015555381774888,-0.3015555381774888
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.974218368530273,0,0,5,5,2,7,0,5,0.0,0.30271804809570213,-0.30271804809570213
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.910606384277344,0,0,5,5,2,7,0,5,0.0,0.3039116668701176,-0.3039116668701176
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.84514617919922,0,0,5,5,2,7,0,5,0.0,0.3051340103149407,-0.3051340103149407
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.777790069580078,0,0,5,5,2,7,0,5,0.0,0.3063846015930167,-0.3063846015930167
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.7084903717041,0,0,5,5,2,7,0,5,0.0,0.3076610755920406,-0.3076610755920406
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.6372013092041,0,0,5,5,2,7,0,5,0.0,0.3089667510986338,-0.3089667510986338
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.563873291015625,0,0,5,5,2,7,0,5,0.0,0.31030302047729563,-0.31030302047729563
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.488454818725586,0,0,5,5,2,7,0,5,0.0,0.31166181564331197,-0.31166181564331197
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.41090202331543,0,0,5,5,2,7,0,5,0.0,0.3130483627319336,-0.3130483627319336
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.331165313720703,0,0,5,5,2,7,0,5,0.0,0.31446971893310405,-0.31446971893310405
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.249187469482422,0,0,5,5,2,7,0,5,0.0,0.315908317565917,-0.315908317565917
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.164928436279297,0,0,5,5,2,7,0,5,0.0,0.3173694229125985,-0.3173694229125985
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,23.07834243774414,0,0,5,5,2,7,0,5,0.0,0.31887334823608526,-0.31887334823608526
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,22.989362716674805,0,0,5,5,2,7,0,5,0.0,0.3203854370117192,-0.3203854370117192
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,22.89795684814453,0,0,5,5,2,7,0,5,0.0,0.3219280242919922,-0.3219280242919922
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,22.80406951904297,0,0,5,5,2,7,0,5,0.0,0.32349678039550867,-0.32349678039550867
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,22.70764923095703,0,0,5,5,2,7,0,5,0.0,0.32507986068725714,-0.32507986068725714
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,22.60865592956543,0,0,5,5,2,7,0,5,0.0,0.32669385910034165,-0.32669385910034165
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,22.50703239440918,0,0,5,5,2,7,0,5,0.0,0.32832309722900277,-0.32832309722900277
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,22.40273666381836,0,0,5,5,2,7,0,5,0.0,0.32996904373169045,-0.32996904373169045
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,22.295724868774414,0,0,5,5,2,7,0,5,0.0,0.331635036468505,-0.331635036468505
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,22.185949325561523,0,0,5,5,2,7,0,5,0.0,0.33331115722656435,-0.33331115722656435
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,22.07337188720703,0,0,5,5,2,7,0,5,0.0,0.3350026893615734,-0.3350026893615734
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,21.957948684692383,0,0,5,5,2,7,0,5,0.0,0.3367054176330555,-0.3367054176330555
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,21.83963966369629,0,0,5,5,2,7,0,5,0.0,0.33841327667236243,-0.33841327667236243
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,21.71841049194336,0,0,5,5,2,7,0,5,0.0,0.34013347625732493,-0.34013347625732493
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,21.594219207763672,0,0,5,5,2,7,0,5,0.0,0.34185237884521413,-0.34185237884521413
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,21.467037200927734,0,0,5,5,2,7,0,5,0.0,0.3435715866088884,-0.3435715866088884
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,21.336833953857422,0,0,5,5,2,7,0,5,0.0,0.34528701782226534,-0.34528701782226534
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,21.203582763671875,0,0,5,5,2,7,0,5,0.0,0.34699840545654226,-0.34699840545654226
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,21.067256927490234,0,0,5,5,2,7,0,5,0.0,0.34870737075805636,-0.34870737075805636
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,20.927827835083008,0,0,5,5,2,7,0,5,0.0,0.35038530349731545,-0.35038530349731545
0.0,0.0,0.0,225.0,225.0,35.302738189697266,26.0291805267334,0.0,20.785295486450195,0,0,5,5,2,7,0,5,0.0,0.3520586395263656,-0.3520586395263656
