seed,checkpoint_name,checkpoint_path,checkpoint_steps,episodes,nav_win,combat_win,combat_loss,nav_loss,unexpected_count,win_rate_percent,nav_win_rate_percent,combat_win_rate_percent,unexpected_outcomes_json,raw_nav_win,raw_combat_win,raw_combat_loss,raw_timeout_loss,raw_tie,raw_victory,raw_defeat
712993367,MAPPO_reduced_terminal_reward_swap_50688.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V1_Base\saved_models\MAPPO_reduced_terminal_reward_swap\seed_712993367\MAPPO_reduced_terminal_reward_swap_50688.pt,50688,32,2,0,0,30,0,6.25,6.25,0.0,{},2,0,0,30,0,0,0
712993367,MAPPO_reduced_terminal_reward_swap_101376.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V1_Base\saved_models\MAPPO_reduced_terminal_reward_swap\seed_712993367\MAPPO_reduced_terminal_reward_swap_101376.pt,101376,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
712993367,MAPPO_reduced_terminal_reward_swap_150528.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V1_Base\saved_models\MAPPO_reduced_terminal_reward_swap\seed_712993367\MAPPO_reduced_terminal_reward_swap_150528.pt,150528,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
712993367,MAPPO_reduced_terminal_reward_swap_201216.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V1_Base\saved_models\MAPPO_reduced_terminal_reward_swap\seed_712993367\MAPPO_reduced_terminal_reward_swap_201216.pt,201216,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
712993367,MAPPO_reduced_terminal_reward_swap_250368.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V1_Base\saved_models\MAPPO_reduced_terminal_reward_swap\seed_712993367\MAPPO_reduced_terminal_reward_swap_250368.pt,250368,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
712993367,MAPPO_reduced_terminal_reward_swap_301056.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V1_Base\saved_models\MAPPO_reduced_terminal_reward_swap\seed_712993367\MAPPO_reduced_terminal_reward_swap_301056.pt,301056,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
712993367,MAPPO_reduced_terminal_reward_swap_350208.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V1_Base\saved_models\MAPPO_reduced_terminal_reward_swap\seed_712993367\MAPPO_reduced_terminal_reward_swap_350208.pt,350208,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
712993367,MAPPO_reduced_terminal_reward_swap_400896.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V1_Base\saved_models\MAPPO_reduced_terminal_reward_swap\seed_712993367\MAPPO_reduced_terminal_reward_swap_400896.pt,400896,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
712993367,MAPPO_reduced_terminal_reward_swap_450048.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V1_Base\saved_models\MAPPO_reduced_terminal_reward_swap\seed_712993367\MAPPO_reduced_terminal_reward_swap_450048.pt,450048,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
712993367,MAPPO_reduced_terminal_reward_swap_500736.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V1_Base\saved_models\MAPPO_reduced_terminal_reward_swap\seed_712993367\MAPPO_reduced_terminal_reward_swap_500736.pt,500736,32,0,0,0,32,0,0.0,0.0,0.0,{},0,0,0,32,0,0,0
