nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,A_verb,A_direction,A_enemy_idx,A_selected,env_reward,agent_r_hat,td_error
0.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0,33.39065933227539,0,0,5,5,2,7,0,5,0.0,0.2978065490722628,-0.2978065490722628
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.4271240234375,0,0,5,5,2,7,0,5,0.0,0.2995156478881853,-0.2995156478881853
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.46223068237305,0,0,5,5,2,7,0,5,0.0,0.30178897857665987,-0.30178897857665987
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.49539566040039,0,0,5,5,2,7,0,5,0.0,0.30478309631347855,-0.30478309631347855
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.52587127685547,0,0,5,5,2,7,0,5,0.0,0.3087964248657258,-0.3087964248657258
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.5526008605957,0,0,5,5,2,7,0,5,0.0,0.3142753601074233,-0.3142753601074233
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.574066162109375,0,0,5,5,2,7,0,5,0.0,0.32172588348388587,-0.32172588348388587
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.58822250366211,0,0,5,5,2,7,0,5,0.0,0.3319244003295907,-0.3319244003295907
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.592220306396484,0,0,5,5,2,7,0,5,0.0,0.3459716033935578,-0.3459716033935578
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.582069396972656,0,0,5,5,2,7,0,5,0.0,0.36514938354492443,-0.36514938354492443
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.55244445800781,0,0,5,5,2,7,0,5,0.0,0.39104351043701513,-0.39104351043701513
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.49636459350586,0,0,5,5,2,7,0,5,0.0,0.42493618011474865,-0.42493618011474865
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.40548324584961,0,0,5,5,2,7,0,5,0.0,0.466725044250488,-0.466725044250488
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.2714729309082,0,0,5,5,2,7,0,5,0.0,0.5129543685913092,-0.5129543685913092
0.0,0.0,0.0,225.0,225.0,22.430789947509766,33.875221252441406,0.0,33.089412689208984,0,0,5,5,2,7,0,5,0.0,0.5547680282592751,-0.5547680282592751
