nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,A_verb,A_direction,A_enemy_idx,A_selected,env_reward,agent_r_hat,td_error
0.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0,18.44540023803711,0,0,5,5,2,7,0,5,0.0,0.2998842620849622,-0.2998842620849622
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,18.32880401611328,0,0,5,5,2,7,0,5,0.0,0.3008048439025863,-0.3008048439025863
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,18.210100173950195,0,0,5,5,2,7,0,5,0.0,0.3016911315917987,-0.3016911315917987
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,18.08930206298828,0,0,5,5,2,7,0,5,0.0,0.3025489234924308,-0.3025489234924308
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,17.96641731262207,0,0,5,5,2,7,0,5,0.0,0.30336507797241197,-0.30336507797241197
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,17.841466903686523,0,0,5,5,2,7,0,5,0.0,0.3041473579406748,-0.3041473579406748
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,17.71446418762207,0,0,5,5,2,7,0,5,0.0,0.3048902320861835,-0.3048902320861835
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,17.58542823791504,0,0,5,5,2,7,0,5,0.0,0.3055882263183598,-0.3055882263183598
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,17.454383850097656,0,0,5,5,2,7,0,5,0.0,0.3062359237670904,-0.3062359237670904
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,17.321361541748047,0,0,5,5,2,7,0,5,0.0,0.30684307098388786,-0.30684307098388786
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,17.186382293701172,0,0,5,5,2,7,0,5,0.0,0.30739854812621914,-0.30739854812621914
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,17.04947853088379,0,0,5,5,2,7,0,5,0.0,0.3078970146179216,-0.3078970146179216
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,16.910688400268555,0,0,5,5,2,7,0,5,0.0,0.3083407402038567,-0.3083407402038567
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,16.770048141479492,0,0,5,5,2,7,0,5,0.0,0.3087319755554212,-0.3087319755554212
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,16.627592086791992,0,0,5,5,2,7,0,5,0.0,0.3090616226196303,-0.3090616226196303
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,16.48336410522461,0,0,5,5,2,7,0,5,0.0,0.30932445526122976,-0.30932445526122976
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,16.337413787841797,0,0,5,5,2,7,0,5,0.0,0.3095285224914548,-0.3095285224914548
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,16.189783096313477,0,0,5,5,2,7,0,5,0.0,0.3096648025512696,-0.3096648025512696
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,16.040523529052734,0,0,5,5,2,7,0,5,0.0,0.30973003387451215,-0.30973003387451215
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,15.889690399169922,0,0,5,5,2,7,0,5,0.0,0.309724769592286,-0.309724769592286
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,15.73733901977539,0,0,5,5,2,7,0,5,0.0,0.3096429538726806,-0.3096429538726806
0.0,0.0,0.0,225.0,225.0,32.073631286621094,21.614755630493164,0.0,15.583531379699707,0,0,5,5,2,7,0,5,0.0,0.30949275970458956,-0.30949275970458956
