nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate
0.0,-1.4500000178813934,-10.0,0.0,156.0,0.0,0.0,0.0,13.436748504638672
0.01285629253834486,0.5997467041015625,0.0,225.0,225.0,23.022489547729492,24.608951568603516,0.6126029966399074,12.834304809570312
0.0,0.0,0.0,225.0,225.0,23.022489547729492,24.608951568603516,0.0,11.634364128112793
-0.008510589599609375,0.3997325897216797,0.0,225.0,225.0,23.0310001373291,24.209217071533203,0.3912220001220703,12.013145446777344
0.0,0.0,0.0,225.0,225.0,23.0310001373291,24.209217071533203,0.0,10.976611137390137
-0.025485610589385033,0.3997077941894531,0.0,225.0,225.0,23.056486129760742,23.809511184692383,0.3742221836000681,10.710309028625488
0.1776725798845291,0.20635032653808594,0.0,225.0,225.0,22.878812789916992,23.603160858154297,0.38402290642261505,10.308582305908203
-0.021606827154755592,0.1999916136264801,0.0,225.0,225.0,22.900419235229492,23.403169631958008,0.1783847864717245,10.081932067871094
-0.06016387790441513,0.39998093247413635,0.0,225.0,225.0,22.96058464050293,23.00318717956543,0.3398170545697212,9.713044166564941
0.0,0.0,0.0,225.0,225.0,22.96058464050293,23.00318717956543,0.0,9.627339363098145
-0.076787568628788,0.3999786376953125,0.0,225.0,225.0,23.037372589111328,22.603208541870117,0.3231910690665245,9.482763290405273
0.0,0.0,0.0,225.0,225.0,23.037372589111328,22.603208541870117,0.0,9.322646141052246
-0.09300918877124786,0.39997634291648865,0.0,225.0,225.0,23.130382537841797,22.20323371887207,0.3069671541452408,9.215285301208496
0.0,0.0,0.0,225.0,225.0,23.130382537841797,22.20323371887207,0.0,9.057485580444336
-0.10876083374023438,0.3999740481376648,0.0,225.0,225.0,23.2391414642334,21.80325698852539,0.2912132143974304,8.932714462280273
-0.12398453056812286,0.39997100830078125,0.0,225.0,225.0,23.363126754760742,21.403287887573242,0.2759864777326584,8.781099319458008
