nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,u0,u1,u2,u3,u4,A_verb,A_direction,A_enemy_idx,A_selected
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.357905864715576,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.350773811340332,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.343636989593506,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.336508274078369,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.329375743865967,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.322244167327881,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.3151140213012695,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.3079833984375,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.300854682922363,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.293724060058594,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.286599636077881,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.279470920562744,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.272343158721924,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.265217304229736,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.258094310760498,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.250970363616943,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.243844509124756,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.236724853515625,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.229600429534912,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.222480297088623,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.215359210968018,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.208240032196045,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.201122283935547,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.194005489349365,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.186888694763184,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.179770469665527,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.172657012939453,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.1655402183532715,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.158426761627197,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.151314735412598,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.144203186035156,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.137092590332031,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.129983425140381,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.122875690460205,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.115762233734131,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.108659744262695,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.1015496253967285,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.0944437980651855,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.087339878082275,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.080235004425049,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.07313346862793,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.0660295486450195,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.058929920196533,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.0518293380737305,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.044730186462402,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.037632465362549,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.030534267425537,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.023440837860107,0,0,3,3,0,0,0,-1,-1,0,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.0163445472717285,0,0,3,3,0,0,0,-1,-1,2,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.009251117706299,0,0,3,3,0,0,0,-1,-1,2,5,0,1
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,7.002155780792236,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.995066165924072,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.987973213195801,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.980882167816162,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.973794460296631,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.966704845428467,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.959618091583252,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.952530384063721,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.94544792175293,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.9383625984191895,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.931278705596924,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.924195766448975,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.917115688323975,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.910036563873291,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.902957916259766,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.895880699157715,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.8888020515441895,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.881728649139404,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.87465238571167,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.867578983306885,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.8605055809021,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.853435039520264,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.846363544464111,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.839292049407959,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.8322272300720215,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.825157642364502,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.818094730377197,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.8110270500183105,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.803964138031006,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.796900749206543,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.789839744567871,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.782779216766357,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.775715351104736,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.7686591148376465,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.761599063873291,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.754541873931885,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.747487545013428,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.740432262420654,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.733378887176514,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.726324558258057,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.719276428222656,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.712222576141357,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.705174922943115,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.698124408721924,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.69107723236084,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.6840291023254395,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.6769843101501465,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.6699395179748535,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.662892818450928,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.655853748321533,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.64880895614624,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.6417670249938965,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.6347270011901855,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.627688884735107,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.620649814605713,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.613614082336426,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.6065754890441895,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.599537372589111,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.592505931854248,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.585468769073486,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.578436374664307,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.571404933929443,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.564371585845947,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.557339191436768,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.5503058433532715,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.54327917098999,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.536248207092285,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.5292205810546875,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.522192478179932,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.515166282653809,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.508141040802002,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.501113414764404,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.494089603424072,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.487061977386475,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.480039596557617,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.473014831542969,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.465992450714111,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.4589715003967285,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.4519476890563965,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.444925785064697,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.437902927398682,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.430883884429932,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.423859119415283,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.41684103012085,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.40981912612915,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.4028000831604,0,0,3,3,0,0,0,-1,-1,2,5,0,2
0.0,0.0,0.0,135.0,150.0,28.570968627929688,32.77732467651367,0.0,6.39578104019165,0,0,3,3,0,0,0,-1,-1,2,5,0,2
