tag_4295229441,tag_4295491585,tag_4295753729,tag_4296015873,tag_4296278017
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9998836517333984,0.051367759704589844
0.0,0.0,0.0,-0.023784637451171875,0.9998836517333984
0.9998626708984375,0.0,0.0,0.9978179931640625,0.9998626708984375
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9974079132080078,0.9998378753662109
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9968700408935547,0.9998035430908203
0.0,0.0,0.0,0.9961462020874023,0.0
0.0,0.0,0.0,0.0,0.9997577667236328
0.0,0.0,0.0,0.9951400756835938,0.0
0.0,0.0,0.0,0.0,0.9996938705444336
0.0,0.0,0.0,0.9936814308166504,0.9996013641357422
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9914536476135254,0.9994592666625977
0.0,0.0,0.0,0.0,-0.05328369140625
0.0,0.0,0.0,0.9878072738647461,0.9878072738647461
0.0,0.0,0.0,0.981229305267334,0.0
0.0,0.0,0.0,0.0,0.981229305267334
0.1999673843383789,0.1990814208984375,0.19951438903808594,0.19496488571166992,0.19496488571166992
0.19996929168701172,0.19905567169189453,0.19950199127197266,0.1943662166595459,0.1943662166595459
0.19451618194580078,0.17748451232910156,0.21218395233154297,0.2390732765197754,0.2390732765197754
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.004428863525390625,0.016462326049804688,-0.009186744689941406,-0.03291749954223633,0.0
-0.24993610382080078,-0.24868202209472656,-0.2494335174560547,0.0,0.0
0.002777099609375,0.022861480712890625,-0.019385337829589844,0.0,0.0
-0.75,-0.7476558685302734,-0.7472372055053711,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
