nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,A_verb,A_direction,A_enemy_idx,A_selected,env_reward,agent_r_hat,td_error
0.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0,9.868023872375488,0,2,3,5,2,5,5,2,0.0,-0.17037158966064503,0.17037158966064503
0.01202240027487278,0.21025028824806213,0.0,225.0,225.0,33.25056838989258,12.617840766906738,0.2222726885229349,10.139793395996094,0,2,3,5,2,5,5,2,0.2222726885229349,0.13174723625183127,0.09052545227110365
0.00589065533131361,0.19521979987621307,0.0,225.0,225.0,33.24467849731445,12.42262077331543,0.20111045520752668,10.109137535095215,0,2,3,5,2,5,5,2,0.20111045520752668,1.320418615341186,-1.1193081601336594
0.4257675111293793,0.5995086431503296,0.0,225.0,225.0,32.81890869140625,11.823112487792969,1.0252761542797089,8.877493858337402,0,2,3,5,2,5,5,2,1.0252761542797089,2.5659842205047605,-1.5407080662250516
0.0,0.0,0.0,225.0,225.0,32.81890869140625,11.823112487792969,0.0,6.375262260437012,0,2,3,5,2,5,5,2,0.0,0.30288331508636457,-0.30288331508636457
0.2766300141811371,0.3994491696357727,0.0,225.0,225.0,32.54227828979492,11.423663139343262,0.6760791838169098,6.133716106414795,0,2,3,5,2,5,5,2,0.6760791838169098,1.0938615894317625,-0.4177824056148527
0.0,0.0,0.0,225.0,225.0,32.54227828979492,11.423663139343262,0.0,5.090762138366699,0,2,3,5,2,5,5,2,0.0,0.28625562667846705,-0.28625562667846705
0.2700080871582031,0.39933472871780396,0.0,225.0,225.0,32.27227020263672,11.024328231811523,0.6693428158760071,4.853036880493164,0,2,3,5,2,5,5,2,0.6693428158760071,0.3373538541793826,0.3319889616966245
0.12988777458667755,0.19922924041748047,0.0,225.0,225.0,32.14238357543945,10.825098991394043,0.329117015004158,4.561295986175537,0,2,3,5,2,5,5,2,0.329117015004158,0.06152451038360596,0.26759250462055206
0.13306427001953125,0.19995155930519104,0.0,225.0,225.0,32.00931930541992,10.625147819519043,0.3330158293247223,4.545223712921143,0,2,3,5,2,5,5,2,0.3330158293247223,0.3395345687866209,-0.006518739461898626
0.1261085569858551,0.19902801513671875,0.0,225.0,225.0,31.883209228515625,10.426119804382324,0.32513657212257385,4.248170852661133,0,2,3,5,2,5,5,2,0.32513657212257385,0.5651359701156617,-0.23999939799308834
0.12932662665843964,0.19993877410888672,0.0,225.0,225.0,31.753881454467773,10.226181030273438,0.32926540076732635,3.7202372550964355,0,2,3,5,2,5,5,2,0.32926540076732635,0.21717198848724362,0.11209341228008274
0.24743232131004333,0.39865654706954956,0.0,225.0,225.0,31.50644874572754,9.827524185180664,0.6460888683795929,3.538449764251709,0,2,3,5,2,5,5,2,0.6460888683795929,0.323690595626831,0.3223982727527619
0.0,0.0,0.0,225.0,225.0,31.50644874572754,9.827524185180664,0.0,3.2472314834594727,0,2,3,5,2,5,5,2,0.0,0.051130361557006676,-0.051130361557006676
0.23891639709472656,0.39818257093429565,0.0,225.0,225.0,31.267532348632812,9.429342269897461,0.6370989680290222,3.2283849716186523,0,2,3,5,2,5,5,2,0.6370989680290222,0.31343291282653807,0.32366605520248415
-0.16203689575195312,-0.01065673865377903,0.0,225.0,225.0,31.4295711517334,9.439998626708984,-0.17269363440573215,2.9443960189819336,0,2,3,5,2,5,5,2,-0.17269363440573215,-0.10343773841857917,-0.06925589598715298
0.22658920288085938,0.3951229155063629,0.0,225.0,225.0,31.20298194885254,9.044875144958496,0.6217121183872223,3.078619956970215,0,2,3,5,2,5,5,2,0.6217121183872223,0.3078801918029783,0.31383192658424397
0.10849342495203018,0.19624586403369904,0.0,225.0,225.0,31.0944881439209,8.84862995147705,0.3047392889857292,2.798727035522461,0,2,3,5,2,5,5,2,0.3047392889857292,0.15230847358703636,0.15243081539869285
0.10849342495203018,0.19624586403369904,0.0,225.0,225.0,30.98599624633789,8.652383804321289,0.3047392889857292,2.673150062561035,0,2,3,5,2,5,5,2,0.3047392889857292,0.19017634868621824,0.11456294029951097
0.0,-0.10230141878128052,0.0,213.0,219.0,30.98599624633789,8.45468521118164,-0.10230141878128052,2.508054256439209,0,2,3,5,2,5,5,2,-0.10230141878128052,0.29786643505096455,-0.40016785383224507
0.0,0.1974518895149231,0.0,207.0,213.0,30.98599624633789,8.257233619689941,0.1974518895149231,2.232512950897217,0,2,3,5,2,5,5,2,0.1974518895149231,-0.407371234893799,0.6048231244087221
0.0,-0.08753377199172974,0.0,189.0,201.0,30.98599624633789,8.044766426086426,-0.08753377199172974,2.6665496826171875,0,2,3,5,2,5,5,2,-0.08753377199172974,0.023617348670959437,-0.11115112066268917
0.0,-0.6000000238418579,0.0,177.0,201.0,30.98599624633789,8.044766426086426,-0.6000000238418579,2.669628620147705,0,2,3,5,2,5,5,2,-0.6000000238418579,-0.9463786315917968,0.3463786077499389
0.0,-0.30000001192092896,0.0,159.0,189.0,30.98599624633789,8.044766426086426,-0.30000001192092896,3.6525325775146484,0,2,3,5,2,5,5,2,-0.30000001192092896,0.49644636631011974,-0.7964463782310487
0.0,-0.6000000238418579,0.0,147.0,189.0,30.98599624633789,8.044766426086426,-0.6000000238418579,3.1879658699035645,0,2,3,5,2,5,5,2,-0.6000000238418579,-0.6529930162429811,0.05299299240112321
