nav_r,combat_r,term_r,friend_hp,enemy_hp,nav_dist,combat_dist,reward,value_estimate,a_move,a_attack,a_noop,a_alive,A_verb,A_direction,A_enemy_idx,A_selected
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.7101606130599976,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.6558822393417358,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.6010674238204956,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.5457166433334351,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.4898170232772827,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.43338048458099365,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.37639081478118896,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.31884896755218506,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.26077592372894287,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.20212876796722412,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.14294326305389404,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.0831989049911499,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,0.02290523052215576,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.03794205188751221,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.0993577241897583,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.16130030155181885,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.2238227128982544,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.28688204288482666,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.3504906892776489,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.4146510362625122,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.47935450077056885,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.5446010828018188,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.6103852987289429,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.6767131090164185,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.7435542345046997,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.8109337091445923,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.8788262605667114,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-0.9472202062606812,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-1.0161091089248657,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-1.0854870080947876,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-1.155335545539856,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-1.225598931312561,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-1.2962883710861206,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-1.3673063516616821,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-1.4386075735092163,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-1.5100642442703247,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-1.5815187692642212,0,0,3,3,2,5,0,0
0.0,0.0,0.0,135.0,183.0,36.585121154785156,32.01416015625,0.0,-1.6527291536331177,0,0,3,3,2,5,0,0
