seed,checkpoint_name,checkpoint_path,checkpoint_steps,episodes,nav_win,combat_win,combat_loss,nav_loss,unexpected_count,win_rate_percent,nav_win_rate_percent,combat_win_rate_percent,unexpected_outcomes_json,raw_nav_win,raw_combat_win,raw_combat_loss,raw_timeout_loss,raw_tie,raw_victory,raw_defeat
631185455,MAPPO_reduced_equal_terminal_reward_25_50688.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V2_Navigate\saved_models\MAPPO_reduced_equal_terminal_reward_25\seed_631185455\MAPPO_reduced_equal_terminal_reward_25_50688.pt,50688,32,17,0,0,15,0,53.125,53.125,0.0,{},17,0,0,15,0,0,0
631185455,MAPPO_reduced_equal_terminal_reward_25_101376.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V2_Navigate\saved_models\MAPPO_reduced_equal_terminal_reward_25\seed_631185455\MAPPO_reduced_equal_terminal_reward_25_101376.pt,101376,32,15,0,0,17,0,46.875,46.875,0.0,{},15,0,0,17,0,0,0
631185455,MAPPO_reduced_equal_terminal_reward_25_150528.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V2_Navigate\saved_models\MAPPO_reduced_equal_terminal_reward_25\seed_631185455\MAPPO_reduced_equal_terminal_reward_25_150528.pt,150528,32,14,0,0,18,0,43.75,43.75,0.0,{},14,0,0,18,0,0,0
631185455,MAPPO_reduced_equal_terminal_reward_25_201216.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V2_Navigate\saved_models\MAPPO_reduced_equal_terminal_reward_25\seed_631185455\MAPPO_reduced_equal_terminal_reward_25_201216.pt,201216,32,11,0,0,21,0,34.375,34.375,0.0,{},11,0,0,21,0,0,0
631185455,MAPPO_reduced_equal_terminal_reward_25_250368.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V2_Navigate\saved_models\MAPPO_reduced_equal_terminal_reward_25\seed_631185455\MAPPO_reduced_equal_terminal_reward_25_250368.pt,250368,32,13,0,0,19,0,40.625,40.625,0.0,{},13,0,0,19,0,0,0
631185455,MAPPO_reduced_equal_terminal_reward_25_301056.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V2_Navigate\saved_models\MAPPO_reduced_equal_terminal_reward_25\seed_631185455\MAPPO_reduced_equal_terminal_reward_25_301056.pt,301056,32,18,0,0,14,0,56.25,56.25,0.0,{},18,0,0,14,0,0,0
631185455,MAPPO_reduced_equal_terminal_reward_25_350208.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V2_Navigate\saved_models\MAPPO_reduced_equal_terminal_reward_25\seed_631185455\MAPPO_reduced_equal_terminal_reward_25_350208.pt,350208,32,19,0,0,13,0,59.375,59.375,0.0,{},19,0,0,13,0,0,0
631185455,MAPPO_reduced_equal_terminal_reward_25_400896.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V2_Navigate\saved_models\MAPPO_reduced_equal_terminal_reward_25\seed_631185455\MAPPO_reduced_equal_terminal_reward_25_400896.pt,400896,32,11,0,0,21,0,34.375,34.375,0.0,{},11,0,0,21,0,0,0
631185455,MAPPO_reduced_equal_terminal_reward_25_450048.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V2_Navigate\saved_models\MAPPO_reduced_equal_terminal_reward_25\seed_631185455\MAPPO_reduced_equal_terminal_reward_25_450048.pt,450048,32,25,0,0,7,0,78.125,78.125,0.0,{},25,0,0,7,0,0,0
631185455,MAPPO_reduced_equal_terminal_reward_25_500736.pt,C:\Users\sbp5911\Visual Studio Code Workspace\SC2---Two-Bridge-Maps\Agents\MAPPO_reduced\V2_Navigate\saved_models\MAPPO_reduced_equal_terminal_reward_25\seed_631185455\MAPPO_reduced_equal_terminal_reward_25_500736.pt,500736,32,20,0,1,11,0,62.5,62.5,0.0,{},20,0,1,11,0,0,0
